Date,BNO,DBA,DBC,GLD,GSG,PALL,PPLT,SLV,UNG,USO
2015-02-19,22.639999389648438,20.071502685546875,15.243241310119629,115.94000244140625,20.850000381469727,76.22000122070312,113.58999633789062,15.699999809265137,231.1999969482422,152.8000030517578
2015-02-20,22.600000381469727,19.89958381652832,15.184057235717773,115.27999877929688,20.719999313354492,75.5,112.94000244140625,15.539999961853027,240.47999572753906,149.1999969482422
2015-02-23,22.15999984741211,19.753454208374023,15.082608222961426,115.43000030517578,20.440000534057617,76.36000061035156,112.94000244140625,15.630000114440918,233.44000244140625,144.8800048828125
2015-02-24,22.059999465942383,19.79643440246582,15.09106159210205,115.26000213623047,20.399999618530273,77.13999938964844,112.98999786376953,15.5600004196167,234.0800018310547,144.32000732421875
2015-02-25,23.18000030517578,19.624515533447266,15.319330215454102,115.69999694824219,20.889999389648438,78.1500015258789,113.58000183105469,15.829999923706055,232.0,149.1999969482422
2015-02-26,22.799999237060547,19.73626136779785,15.192513465881348,116.06999969482422,20.65999984741211,78.58999633789062,114.0999984741211,15.84000015258789,218.24000549316406,144.24000549316406
2015-02-27,23.34000015258789,19.8308162689209,15.36159896850586,116.16000366210938,20.8700008392334,79.37000274658203,115.19999694824219,15.869999885559082,219.83999633789062,144.8000030517578
2015-03-02,22.530000686645508,19.66749382019043,15.141789436340332,115.68000030517578,20.6200008392334,80.5999984741211,115.11000061035156,15.65999984741211,218.72000122070312,146.55999755859375
2015-03-03,22.940000534057617,19.5213623046875,15.234783172607422,115.47000122070312,20.780000686645508,80.5199966430664,114.98999786376953,15.579999923706055,219.36000061035156,147.9199981689453
2015-03-04,22.690000534057617,19.55574607849121,15.099517822265625,115.11000061035156,20.81999969482422,80.16000366210938,114.56999969482422,15.489999771118164,224.8000030517578,152.0800018310547
2015-03-05,22.739999771118164,19.426809310913086,15.040334701538086,115.0,20.690000534057617,80.01000213623047,114.33000183105469,15.529999732971191,230.24000549316406,149.67999267578125
2015-03-06,22.399999618530273,19.418210983276367,14.85433578491211,111.86000061035156,20.440000534057617,79.27999877929688,112.3499984741211,15.1899995803833,229.9199981689453,145.9199981689453
2015-03-09,22.010000228881836,19.40961456298828,14.812067985534668,111.97000122070312,20.360000610351562,79.83000183105469,111.38999938964844,15.100000381469727,217.9199981689453,146.8000030517578
2015-03-10,21.229999542236328,19.297870635986328,14.61761474609375,111.41999816894531,20.010000228881836,77.77999877929688,109.54000091552734,15.020000457763672,220.8000030517578,143.27999877929688
2015-03-11,21.639999389648438,19.263484954833984,14.693702697753906,110.75,20.06999969482422,76.55999755859375,108.4000015258789,14.84000015258789,229.27999877929688,142.16000366210938
2015-03-12,21.329999923706055,19.263484954833984,14.626069068908691,110.72000122070312,19.860000610351562,76.55999755859375,108.20999908447266,14.920000076293945,222.39999389648438,139.52000427246094
2015-03-13,20.389999389648438,18.971221923828125,14.330167770385742,110.87999725341797,19.31999969482422,76.9000015258789,108.25,14.899999618530273,220.9600067138672,134.39999389648438
2015-03-16,20.110000610351562,19.134544372558594,14.31325912475586,110.80999755859375,19.209999084472656,75.73999786376953,107.36000061035156,14.989999771118164,222.24000549316406,130.8000030517578
2015-03-17,19.8799991607666,18.979820251464844,14.21180534362793,110.20999908447266,19.010000228881836,73.8499984741211,106.12000274658203,14.899999618530273,230.39999389648438,127.68000030517578
2015-03-18,21.06999969482422,19.2119083404541,14.600706100463867,112.37000274658203,19.709999084472656,75.58999633789062,108.30000305175781,15.359999656677246,234.72000122070312,134.0800018310547
2015-03-19,20.15999984741211,19.134544372558594,14.355530738830566,112.29000091552734,19.260000228881836,74.16999816894531,108.8499984741211,15.4399995803833,228.16000366210938,128.63999938964844
2015-03-20,20.469999313354492,19.383827209472656,14.549980163574219,113.56999969482422,19.510000228881836,75.29000091552734,110.29000091552734,16.0,225.60000610351562,131.44000244140625
2015-03-23,20.770000457763672,19.547147750854492,14.71906852722168,114.29000091552734,19.799999237060547,75.38999938964844,111.26000213623047,16.299999237060547,222.39999389648438,134.24000549316406
2015-03-24,20.510000228881836,19.435405731201172,14.600706100463867,114.56999969482422,19.649999618530273,74.16000366210938,110.44999694824219,16.280000686645508,225.60000610351562,134.32000732421875
2015-03-25,20.889999389648438,19.383827209472656,14.64297866821289,114.7300033569336,19.850000381469727,74.27999877929688,110.86000061035156,16.239999771118164,221.1199951171875,138.8800048828125
2015-03-26,21.950000762939453,19.246292114257812,14.820521354675293,115.4800033569336,20.299999237060547,74.6500015258789,111.75,16.299999237060547,215.83999633789062,145.67999267578125
2015-03-27,20.8700008392334,19.186120986938477,14.524620056152344,115.05999755859375,19.690000534057617,71.80000305175781,110.43000030517578,16.219999313354492,213.27999877929688,137.1199951171875
2015-03-30,20.93000030517578,19.20331382751465,14.600706100463867,113.75,19.739999771118164,70.7300033569336,108.63999938964844,15.979999542236328,212.32000732421875,137.83999633789062
2015-03-31,20.5,19.031394958496094,14.431620597839355,113.66000366210938,19.5,71.30999755859375,110.70999908447266,15.930000305175781,211.83999633789062,134.72000122070312
2015-04-01,21.1200008392334,19.263484954833984,14.693702697753906,115.5999984741211,19.940000534057617,72.54000091552734,112.76000213623047,16.229999542236328,209.60000610351562,140.63999938964844
2015-04-02,20.540000915527344,19.547147750854492,14.61761474609375,115.27999877929688,19.799999237060547,72.41000366210938,111.79000091552734,16.020000457763672,217.60000610351562,140.47999572753906
2015-04-06,21.459999084472656,19.504169464111328,14.803611755371094,116.69000244140625,20.260000228881836,74.51000213623047,114.11000061035156,16.270000457763672,213.44000244140625,147.44000244140625
2015-04-07,21.889999389648438,19.452592849731445,14.879701614379883,116.11000061035156,20.520000457763672,74.6500015258789,113.83000183105469,16.149999618530273,213.9199981689453,152.47999572753906
2015-04-08,20.8700008392334,19.34944725036621,14.592253684997559,115.47000122070312,19.8700008392334,73.4000015258789,113.08000183105469,15.8100004196167,210.8800048828125,144.55999755859375
2015-04-09,21.079999923706055,19.28927230834961,14.592253684997559,114.66999816894531,19.860000610351562,73.83000183105469,112.02999877929688,15.510000228881836,204.0,144.24000549316406
2015-04-10,21.5,19.186120986938477,14.744431495666504,115.97000122070312,20.110000610351562,75.36000061035156,113.80000305175781,15.770000457763672,201.75999450683594,147.27999877929688
2015-04-13,21.540000915527344,19.022796630859375,14.676797866821289,115.13999938964844,20.110000610351562,74.55999755859375,111.66000366210938,15.600000381469727,201.44000244140625,148.0
2015-04-14,21.799999237060547,19.14314079284668,14.744431495666504,114.44000244140625,20.31999969482422,73.81999969482422,111.69000244140625,15.510000228881836,203.1999969482422,150.55999755859375
2015-04-15,22.8700008392334,19.100160598754883,15.040334701538086,115.43000030517578,20.899999618530273,74.62999725341797,112.62999725341797,15.630000114440918,208.47999572753906,157.67999267578125
2015-04-16,23.260000228881836,19.237695693969727,15.200966835021973,115.02999877929688,21.139999389648438,75.4000015258789,112.31999969482422,15.569999694824219,215.36000061035156,159.52000427246094
2015-04-17,23.219999313354492,19.12594985961914,15.167149543762207,115.5999984741211,21.030000686645508,76.12999725341797,113.58999633789062,15.5600004196167,211.83999633789062,158.72000122070312
2015-04-20,23.110000610351562,18.971221923828125,15.099517822265625,114.72000122070312,20.93000030517578,74.91000366210938,111.27999877929688,15.289999961853027,204.47999572753906,159.1199951171875
2015-04-21,22.600000381469727,18.997011184692383,14.989608764648438,115.37999725341797,20.700000762939453,74.8499984741211,111.33000183105469,15.319999694824219,206.8800048828125,155.60000610351562
2015-04-22,22.889999389648438,18.936838150024414,15.040334701538086,113.83000183105469,20.719999313354492,73.23999786376953,109.44000244140625,15.109999656677246,208.8000030517578,154.8800048828125
2015-04-23,23.600000381469727,19.1517391204834,15.226330757141113,114.66000366210938,21.139999389648438,74.44000244140625,110.19000244140625,15.210000038146973,204.16000366210938,158.0800018310547
2015-04-24,23.770000457763672,19.2119083404541,15.217875480651855,113.05000305175781,21.170000076293945,74.55999755859375,108.87000274658203,15.0600004196167,203.36000061035156,157.36000061035156
2015-04-27,23.540000915527344,19.100160598754883,15.217875480651855,115.33000183105469,21.079999923706055,75.4000015258789,111.3499984741211,15.65999984741211,198.24000549316406,156.16000366210938
2015-04-28,23.520000457763672,19.117355346679688,15.243241310119629,116.33000183105469,21.1200008392334,75.20999908447266,112.12999725341797,15.869999885559082,200.0,156.8000030517578
2015-04-29,23.860000610351562,19.237695693969727,15.34469223022461,115.51000213623047,21.389999389648438,75.81999969482422,111.75,15.8100004196167,204.47999572753906,160.9600067138672
2015-04-30,24.299999237060547,19.16033172607422,15.463055610656738,113.47000122070312,21.6299991607666,75.2699966430664,110.55999755859375,15.430000305175781,215.36000061035156,164.0800018310547
2015-05-01,24.280000686645508,18.92824363708496,15.446146011352539,113.08000183105469,21.639999389648438,74.81999969482422,109.63999938964844,15.470000267028809,219.36000061035156,163.1999969482422
2015-05-04,24.219999313354492,18.88526153564453,15.437692642211914,114.0999984741211,21.59000015258789,75.70999908447266,111.11000061035156,15.699999809265137,222.39999389648438,162.24000549316406
2015-05-05,24.56999969482422,19.005605697631836,15.564505577087402,114.41999816894531,21.899999618530273,76.80999755859375,110.87000274658203,15.8100004196167,220.63999938964844,166.0800018310547
2015-05-06,24.579999923706055,19.07437515258789,15.564505577087402,114.36000061035156,21.889999389648438,76.79000091552734,110.70999908447266,15.770000457763672,218.72000122070312,166.55999755859375
2015-05-07,23.780000686645508,19.005605697631836,15.319330215454102,113.41999816894531,21.43000030517578,75.58999633789062,109.4000015258789,15.600000381469727,216.8000030517578,161.60000610351562
2015-05-08,23.84000015258789,19.220504760742188,15.403873443603516,113.97000122070312,21.59000015258789,77.3499984741211,110.5,15.760000228881836,226.0800018310547,163.36000061035156
2015-05-11,23.600000381469727,19.229101181030273,15.3362398147583,113.52999877929688,21.459999084472656,75.79000091552734,109.18000030517578,15.569999694824219,222.55999755859375,163.0399932861328
2015-05-12,24.100000381469727,19.272079467773438,15.496871948242188,114.5,21.790000915527344,75.97000122070312,109.56999969482422,15.8100004196167,229.1199951171875,165.9199981689453
2015-05-13,24.100000381469727,19.246292114257812,15.513779640197754,116.55000305175781,21.75,76.0999984741211,111.1500015258789,16.350000381469727,231.67999267578125,164.8800048828125
2015-05-14,24.030000686645508,19.529956817626953,15.606778144836426,117.18000030517578,21.809999465942383,75.66999816894531,112.29000091552734,16.649999618530273,237.44000244140625,164.24000549316406
2015-05-15,24.06999969482422,19.504169464111328,15.598322868347168,117.52999877929688,21.84000015258789,76.72000122070312,113.05999755859375,16.75,238.0800018310547,164.16000366210938
2015-05-18,23.889999389648438,19.547147750854492,15.55605411529541,117.5199966430664,21.690000534057617,75.86000061035156,113.79000091552734,16.889999389648438,238.39999389648438,163.52000427246094
2015-05-19,23.1200008392334,19.37523078918457,15.226330757141113,115.88999938964844,21.190000534057617,75.11000061035156,111.38999938964844,16.3799991607666,233.9199981689453,157.0399932861328
2015-05-20,23.309999465942383,19.28927230834961,15.192513465881348,116.08000183105469,21.270000457763672,75.19999694824219,111.91000366210938,16.3700008392334,231.36000061035156,158.72000122070312
2015-05-21,23.940000534057617,19.280675888061523,15.378508567810059,115.69000244140625,21.670000076293945,75.70999908447266,111.66999816894531,16.389999389648438,233.1199951171875,164.0
2015-05-22,23.59000015258789,19.108760833740234,15.209423065185547,115.5999984741211,21.3799991607666,75.94000244140625,110.83999633789062,16.34000015258789,226.39999389648438,162.0
2015-05-26,22.979999542236328,18.89385986328125,14.913518905639648,113.91000366210938,20.93000030517578,75.73999786376953,109.08000183105469,16.020000457763672,221.1199951171875,157.52000427246094
2015-05-27,22.420000076293945,18.79930305480957,14.710612297058105,113.88999938964844,20.639999389648438,76.0199966430664,108.37999725341797,15.960000038146973,220.47999572753906,155.83999633789062
2015-05-28,22.579999923706055,18.89385986328125,14.786702156066895,114.0199966430664,20.770000457763672,76.22000122070312,108.01000213623047,15.970000267028809,210.72000122070312,156.47999572753906
2015-05-29,23.549999237060547,18.764921188354492,14.972699165344238,114.0999984741211,21.15999984741211,75.19999694824219,107.66000366210938,15.989999771118164,205.9199981689453,162.47999572753906
2015-06-01,23.399999618530273,18.919645309448242,14.938882827758789,114.0,21.18000030517578,74.80999755859375,106.91000366210938,16.0,206.24000549316406,162.8800048828125
2015-06-02,23.600000381469727,19.186120986938477,15.116425514221191,114.45999908447266,21.440000534057617,74.30999755859375,107.95999908447266,16.06999969482422,209.27999877929688,165.44000244140625
2015-06-03,22.979999542236328,19.117355346679688,14.921975135803223,113.63999938964844,21.030000686645508,73.4800033569336,106.91999816894531,15.829999923706055,204.8000030517578,161.36000061035156
2015-06-04,22.43000030517578,19.229101181030273,14.786702156066895,112.83999633789062,20.75,73.18000030517578,106.5999984741211,15.479999542236328,204.0,157.27999877929688
2015-06-05,22.739999771118164,19.134544372558594,14.85433578491211,112.23999786376953,20.8799991607666,73.04000091552734,106.08999633789062,15.390000343322754,200.63999938964844,159.1999969482422
2015-06-08,22.579999923706055,19.306461334228516,14.862793922424316,112.56999969482422,20.81999969482422,72.08999633789062,106.7699966430664,15.319999694824219,209.9199981689453,157.67999267578125
2015-06-09,23.200000762939453,19.323654174804688,15.099517822265625,112.81999969482422,21.25,71.80000305175781,107.26000213623047,15.289999961853027,219.83999633789062,161.67999267578125
2015-06-10,23.56999969482422,19.2119083404541,15.158697128295898,113.77999877929688,21.489999771118164,72.13999938964844,108.0,15.319999694824219,224.32000732421875,165.1199951171875
2015-06-11,23.360000610351562,18.954030990600586,15.023427963256836,113.26000213623047,21.280000686645508,72.20999908447266,107.33000183105469,15.329999923706055,218.8800048828125,163.9199981689453
2015-06-12,22.959999084472656,18.89385986328125,14.871247291564941,113.2300033569336,21.040000915527344,71.36000061035156,105.95999908447266,15.25,214.0800018310547,162.16000366210938
2015-06-15,22.770000457763672,18.68755531311035,14.803611755371094,113.7300033569336,20.8700008392334,71.05999755859375,105.30999755859375,15.399999618530273,224.47999572753906,161.1999969482422
2015-06-16,22.719999313354492,18.833688735961914,14.845882415771484,113.31999969482422,20.950000762939453,70.95999908447266,104.51000213623047,15.319999694824219,224.63999938964844,162.0800018310547
2015-06-17,22.68000030517578,18.89385986328125,14.88815689086914,113.8499984741211,20.959999084472656,70.0199966430664,104.83999633789062,15.449999809265137,221.75999450683594,161.67999267578125
2015-06-18,22.790000915527344,18.88526153564453,14.88815689086914,115.31999969482422,20.979999542236328,69.69999694824219,104.76000213623047,15.460000038146973,216.16000366210938,162.8800048828125
2015-06-19,22.3799991607666,18.790708541870117,14.752885818481445,115.12000274658203,20.719999313354492,68.44999694824219,105.12000274658203,15.420000076293945,217.60000610351562,160.16000366210938
2015-06-22,22.520000457763672,19.022796630859375,14.803611755371094,113.63999938964844,20.790000915527344,67.48999786376953,102.87999725341797,15.489999771118164,212.32000732421875,161.27999877929688
2015-06-23,22.959999084472656,19.082969665527344,14.981152534484863,112.88999938964844,21.100000381469727,67.38999938964844,103.30999755859375,15.140000343322754,211.36000061035156,163.75999450683594
2015-06-24,22.600000381469727,19.1517391204834,14.879701614379883,112.58999633789062,20.8700008392334,67.26000213623047,104.01000213623047,15.1899995803833,214.0800018310547,161.67999267578125
2015-06-25,22.479999542236328,19.263484954833984,14.896611213684082,112.44000244140625,20.81999969482422,65.5999984741211,104.81999969482422,15.170000076293945,219.52000427246094,159.83999633789062
2015-06-26,22.479999542236328,19.5213623046875,14.96424674987793,112.55999755859375,20.90999984741211,65.5999984741211,104.55999755859375,15.109999656677246,213.1199951171875,159.83999633789062
2015-06-29,22.049999237060547,19.615917205810547,14.896611213684082,113.06999969482422,20.709999084472656,64.5,104.4000015258789,15.029999732971191,215.36000061035156,156.0800018310547
2015-06-30,22.56999969482422,20.071502685546875,15.217875480651855,112.37000274658203,21.110000610351562,65.1500015258789,104.19999694824219,15.029999732971191,216.9600067138672,159.0399932861328
2015-07-01,22.110000610351562,20.002737045288086,15.031882286071777,111.9800033569336,20.770000457763672,67.45999908447266,104.69999694824219,14.899999618530273,213.44000244140625,152.8000030517578
2015-07-02,22.020000457763672,20.002737045288086,15.006518363952637,111.76000213623047,20.75,67.05000305175781,104.73999786376953,14.949999809265137,216.9600067138672,151.44000244140625
2015-07-06,20.229999542236328,19.942564010620117,14.51616382598877,112.05999755859375,19.84000015258789,65.66000366210938,102.69999694824219,14.989999771118164,211.52000427246094,141.83999633789062
2015-07-07,20.420000076293945,19.7878360748291,14.431620597839355,110.76000213623047,19.799999237060547,62.79999923706055,100.5999984741211,14.430000305175781,209.1199951171875,142.0800018310547
2015-07-08,20.3799991607666,19.710474014282227,14.363984107971191,111.08999633789062,19.690000534057617,63.2599983215332,99.70999908447266,14.460000038146973,206.39999389648438,139.0399932861328
2015-07-09,20.780000686645508,19.69327735900879,14.533072471618652,111.36000061035156,19.979999542236328,61.66999816894531,99.0,14.760000228881836,209.60000610351562,141.67999267578125
2015-07-10,20.809999465942383,19.8308162689209,14.600706100463867,111.48999786376953,19.989999771118164,62.959999084472656,99.69000244140625,14.880000114440918,212.8000030517578,141.36000061035156
2015-07-13,20.549999237060547,19.925371170043945,14.609162330627441,110.98999786376953,19.8799991607666,63.7599983215332,100.05000305175781,14.8100004196167,219.36000061035156,140.0800018310547
2015-07-14,20.649999618530273,19.96834945678711,14.55843448638916,110.73999786376953,19.920000076293945,63.15999984741211,99.29000091552734,14.6899995803833,217.75999450683594,141.75999450683594
2015-07-15,20.200000762939453,19.856603622436523,14.389348983764648,110.16000366210938,19.579999923706055,62.060001373291016,98.94999694824219,14.430000305175781,223.0399932861328,137.83999633789062
2015-07-16,20.139999389648438,19.727664947509766,14.3217134475708,109.76000213623047,19.510000228881836,60.90999984741211,97.83999633789062,14.350000381469727,219.83999633789062,136.39999389648438
2015-07-17,20.139999389648438,19.564342498779297,14.245625495910645,108.6500015258789,19.459999084472656,59.7400016784668,96.66000366210938,14.229999542236328,221.75999450683594,135.9199981689453
2015-07-20,19.93000030517578,19.263484954833984,14.017354011535645,105.69999694824219,19.190000534057617,58.560001373291016,94.3499984741211,14.050000190734863,217.44000244140625,133.52000427246094
2015-07-21,20.1200008392334,19.16033172607422,14.076536178588867,105.37000274658203,19.280000686645508,60.45000076293945,94.48999786376953,14.140000343322754,221.9199981689453,135.27999877929688
2015-07-22,19.760000228881836,19.048585891723633,13.87363052368164,104.80000305175781,18.950000762939453,60.65999984741211,94.61000061035156,14.140000343322754,222.24000549316406,130.72000122070312
2015-07-23,19.489999771118164,18.945436477661133,13.755270004272461,104.33000183105469,18.790000915527344,59.439998626708984,94.33999633789062,14.0,216.63999938964844,129.1199951171875
2015-07-24,19.299999237060547,18.653173446655273,13.645362854003906,105.3499984741211,18.600000381469727,60.41999816894531,95.3499984741211,14.020000457763672,213.60000610351562,128.24000549316406
2015-07-27,18.690000534057617,18.335124969482422,13.38327693939209,104.86000061035156,18.200000762939453,59.31999969482422,95.23999786376953,13.920000076293945,213.9199981689453,125.19999694824219
2015-07-28,18.729999542236328,18.550020217895508,13.493185043334961,105.0199966430664,18.3799991607666,60.119998931884766,95.33999633789062,14.020000457763672,215.67999267578125,126.80000305175781
2015-07-29,18.899999618530273,18.524234771728516,13.535455703735352,105.16999816894531,18.489999771118164,60.0099983215332,95.51000213623047,14.149999618530273,219.36000061035156,129.9199981689453
2015-07-30,18.81999969482422,18.56721305847168,13.48473072052002,104.2699966430664,18.43000030517578,59.959999084472656,95.37999725341797,14.09000015258789,213.27999877929688,128.8000030517578
2015-07-31,18.280000686645508,18.446870803833008,13.29873275756836,104.93000030517578,18.1200008392334,59.11000061035156,95.1500015258789,14.079999923706055,208.63999938964844,124.72000122070312
2015-08-03,17.530000686645508,18.403888702392578,13.07891845703125,104.0999984741211,17.719999313354492,57.97999954223633,93.19000244140625,13.869999885559082,211.1999969482422,120.80000305175781
2015-08-04,17.700000762939453,18.48125457763672,13.155008316040039,104.30999755859375,17.860000610351562,57.970001220703125,92.37000274658203,13.920000076293945,215.1999969482422,121.76000213623047
2015-08-05,17.559999465942383,18.498445510864258,13.10428237915039,103.93000030517578,17.760000228881836,57.459999084472656,91.75,13.949999809265137,213.44000244140625,120.23999786376953
2015-08-06,17.489999771118164,18.343719482421875,13.09582805633545,104.38999938964844,17.690000534057617,58.04999923706055,92.04000091552734,13.989999771118164,215.36000061035156,118.95999908447266
2015-08-07,17.149999618530273,18.48125457763672,13.045103073120117,104.6500015258789,17.549999237060547,58.09000015258789,92.86000061035156,14.109999656677246,214.55999755859375,116.4800033569336
2015-08-10,17.709999084472656,18.78211212158203,13.324097633361816,105.72000122070312,17.950000762939453,58.959999084472656,95.37999725341797,14.539999961853027,217.60000610351562,119.12000274658203
2015-08-11,17.399999618530273,18.61019515991211,13.146553993225098,106.26000213623047,17.68000030517578,58.2400016784668,95.56999969482422,14.640000343322754,218.55999755859375,115.91999816894531
2015-08-12,17.530000686645508,18.146015167236328,13.10428237915039,107.75,17.670000076293945,60.560001373291016,96.58999633789062,14.819999694824219,224.16000366210938,115.5199966430664
2015-08-13,17.299999237060547,18.386699676513672,13.045103073120117,106.86000061035156,17.520000457763672,59.439998626708984,95.80999755859375,14.710000038146973,214.8800048828125,112.72000122070312
2015-08-14,16.950000762939453,18.360912322998047,12.96055793762207,106.8499984741211,17.40999984741211,59.7599983215332,95.86000061035156,14.550000190734863,215.1999969482422,111.91999816894531
2015-08-17,16.950000762939453,18.317930221557617,12.909832000732422,107.12999725341797,17.350000381469727,59.380001068115234,96.5,14.630000114440918,209.9199981689453,111.12000274658203
2015-08-18,16.90999984741211,18.317930221557617,12.842196464538574,107.11000061035156,17.309999465942383,57.709999084472656,96.33000183105469,14.220000267028809,208.32000732421875,112.4000015258789
2015-08-19,16.34000015258789,18.17180061340332,12.69847297668457,108.55000305175781,16.950000762939453,59.15999984741211,98.12999725341797,14.569999694824219,207.36000061035156,107.44000244140625
2015-08-20,16.06999969482422,18.274951934814453,12.732291221618652,110.44000244140625,16.90999984741211,60.11000061035156,99.58999633789062,14.779999732971191,210.55999755859375,106.95999908447266
2015-08-21,15.819999694824219,17.92251968383789,12.5209321975708,111.12999725341797,16.649999618530273,58.439998626708984,98.87000274658203,14.609999656677246,204.47999572753906,105.83999633789062
