Date,ADA-USD,BNB-USD,BTC-USD,DOGE-USD,ETH-USD,SOL-USD,TRX-USD,XRP-USD
2019-03-01,0.043278999626636505,11.393217086791992,3859.583740234375,0.0019940000493079424,136.44361877441406,,0.023725999519228935,0.31731200218200684
2019-03-02,0.042837999761104584,11.869744300842285,3864.4150390625,0.002002999885007739,134.2069549560547,,0.022936999797821045,0.3151260018348694
2019-03-03,0.04231199994683266,11.53790283203125,3847.17578125,0.0019990000873804092,132.24942016601562,,0.0227230004966259,0.3125540018081665
2019-03-04,0.04060199856758118,11.545945167541504,3761.55712890625,0.001981999957934022,127.77412414550781,,0.022936999797821045,0.30513298511505127
2019-03-05,0.04321200028061867,13.811966896057129,3896.375,0.001984999980777502,137.8223876953125,,0.023996999487280846,0.3165070116519928
2019-03-06,0.04284299910068512,14.517946243286133,3903.942626953125,0.0019829999655485153,138.7893524169922,,0.023430999368429184,0.31703099608421326
2019-03-07,0.04294399917125702,15.145886421203613,3911.484375,0.0019910000264644623,138.0345001220703,,0.023188000544905663,0.314765989780426
2019-03-08,0.042663998901844025,14.366935729980469,3901.131591796875,0.001979999942705035,135.1270751953125,,0.022563999518752098,0.3100869953632355
2019-03-09,0.04672800004482269,14.565878868103027,3963.313720703125,0.001998000079765916,137.96533203125,,0.022874999791383743,0.3138259947299957
2019-03-10,0.04569799825549126,14.494439125061035,3951.599853515625,0.0019990000873804092,136.75868225097656,,0.02307100035250187,0.3131070137023926
2019-03-11,0.04763299971818924,14.514413833618164,3905.227294921875,0.0019660000689327717,133.8340301513672,,0.022244999185204506,0.3110649883747101
2019-03-12,0.04739699885249138,15.40613079071045,3909.15625,0.0020119999535381794,134.44288635253906,,0.022399000823497772,0.3102009892463684
2019-03-13,0.04659000039100647,15.115123748779297,3906.71728515625,0.002025000052526593,133.26307678222656,,0.022440999746322632,0.3140980005264282
2019-03-14,0.048055000603199005,15.051103591918945,3924.369140625,0.0020389999262988567,133.7115936279297,,0.022647999227046967,0.31295499205589294
2019-03-15,0.05007699877023697,15.077101707458496,3960.9111328125,0.002047999994829297,137.69178771972656,,0.02317100018262863,0.31505200266838074
2019-03-16,0.051621001213788986,16.11901092529297,4048.725830078125,0.002076999982818961,142.39817810058594,,0.023374000564217567,0.320468008518219
2019-03-17,0.050207000225782394,15.76114559173584,4025.22900390625,0.0020810000132769346,140.00054931640625,,0.02314000017940998,0.3176119923591614
2019-03-18,0.05045200139284134,15.682011604309082,4032.50732421875,0.0020830000285059214,139.37460327148438,,0.023003000766038895,0.317440003156662
2019-03-19,0.05259399861097336,15.693594932556152,4071.190185546875,0.0020910000894218683,140.51919555664062,,0.023090999573469162,0.3192810118198395
2019-03-20,0.05389099940657616,15.280022621154785,4087.476318359375,0.002061000093817711,140.6863555908203,,0.02308100089430809,0.31960999965667725
2019-03-21,0.05290000140666962,14.517393112182617,4029.326904296875,0.0020540000405162573,136.6360626220703,,0.022471999749541283,0.312718003988266
2019-03-22,0.05806199833750725,15.266424179077148,4023.96826171875,0.0020520000252872705,137.1814422607422,,0.022748999297618866,0.31154099106788635
2019-03-23,0.0637810006737709,15.235995292663574,4035.826416015625,0.0020639998838305473,138.2398681640625,,0.024404000490903854,0.3123590052127838
2019-03-24,0.06170399859547615,17.285356521606445,4022.168212890625,0.0020540000405162573,136.98692321777344,,0.02336600050330162,0.3089919984340668
2019-03-25,0.05902500078082085,16.841007232666016,3963.070556640625,0.00204299995675683,135.03102111816406,,0.02274700067937374,0.30405500531196594
2019-03-26,0.062369998544454575,16.335664749145508,3985.080810546875,0.0020540000405162573,135.46035766601562,,0.02262900024652481,0.3050599992275238
2019-03-27,0.0675949975848198,16.781343460083008,4087.066162109375,0.002085000043734908,140.9881591796875,,0.02362300083041191,0.31246501207351685
2019-03-28,0.06582800298929214,16.805330276489258,4069.107177734375,0.002073999959975481,139.41647338867188,,0.023382000625133514,0.3092460036277771
2019-03-29,0.07128900289535522,16.510141372680664,4098.37451171875,0.002087000058963895,142.49742126464844,,0.023319000378251076,0.30792900919914246
2019-03-30,0.07173900306224823,16.932212829589844,4106.66015625,0.0020800000056624413,142.09268188476562,,0.023291999474167824,0.31063199043273926
2019-03-31,0.0697460025548935,17.401670455932617,4105.404296875,0.0020800000056624413,141.51409912109375,,0.02352299913764,0.3092289865016937
2019-04-01,0.07232999801635742,17.950502395629883,4158.18310546875,0.0024610001128166914,141.830322265625,,0.02434000000357628,0.3127470016479492
2019-04-02,0.08546700328588486,19.789783477783203,4879.8779296875,0.002795000094920397,163.9617462158203,,0.02688400074839592,0.3514989912509918
2019-04-03,0.09072300046682358,18.753063201904297,4973.02197265625,0.0031640001107007265,161.45880126953125,,0.025944000110030174,0.3422339856624603
2019-04-04,0.08737000077962875,19.142688751220703,4922.798828125,0.003696999978274107,158.0525360107422,,0.025981999933719635,0.3325130045413971
2019-04-05,0.0912259966135025,19.453466415405273,5036.68115234375,0.003590000094845891,165.5148468017578,,0.0272390004247427,0.36180299520492554
2019-04-06,0.09028899669647217,19.115629196166992,5059.8173828125,0.0034390001092106104,165.94720458984375,,0.02686000056564808,0.3544049859046936
2019-04-07,0.09048400074243546,19.110271453857422,5198.89697265625,0.0034179999493062496,174.53164672851562,,0.028894999995827675,0.3598560094833374
2019-04-08,0.087008997797966,18.11370277404785,5289.77099609375,0.0030449999030679464,180.25881958007812,,0.03073200024664402,0.3582339882850647
2019-04-09,0.08374900370836258,18.4350528717041,5204.95849609375,0.0028840000741183758,176.1145782470703,,0.02995399944484234,0.34946200251579285
2019-04-10,0.08996400237083435,18.248579025268555,5324.5517578125,0.003020999953150749,177.3374786376953,,0.030100999400019646,0.3547919988632202
2019-04-11,0.08338499814271927,17.70047950744629,5064.48779296875,0.0027890000492334366,165.4970245361328,,0.02671400085091591,0.3309839963912964
2019-04-12,0.08346299827098846,18.43427085876465,5089.5390625,0.002856000093743205,164.736328125,,0.026558000594377518,0.3263460099697113
2019-04-13,0.08373100310564041,18.719797134399414,5096.58642578125,0.0028719999827444553,164.5133514404297,,0.02631700038909912,0.32603099942207336
2019-04-14,0.08464299887418747,19.492019653320312,5167.72216796875,0.002882000058889389,167.83851623535156,,0.027062000706791878,0.32880899310112
2019-04-15,0.08230700343847275,19.40242576599121,5067.1083984375,0.00279000005684793,161.5741729736328,,0.02649099938571453,0.3209129869937897
2019-04-16,0.08378300070762634,19.827455520629883,5235.5595703125,0.0028349999338388443,167.62344360351562,,0.0270370002835989,0.3272179961204529
2019-04-17,0.08307400345802307,19.603349685668945,5251.93798828125,0.0028099999763071537,166.9507598876953,,0.026775000616908073,0.33545300364494324
2019-04-18,0.08177500218153,22.03847885131836,5298.3857421875,0.0029460000805556774,173.81402587890625,,0.02695300057530403,0.3370650112628937
2019-04-19,0.0794999971985817,24.47528076171875,5303.8125,0.0028929999098181725,173.70843505859375,,0.026559000834822655,0.33190199732780457
2019-04-20,0.07650599628686905,25.00752830505371,5337.88623046875,0.002901999978348613,173.7512664794922,,0.026187999173998833,0.3284760117530823
2019-04-21,0.07410600036382675,24.193828582763672,5314.53125,0.0027600000612437725,170.04652404785156,,0.024985000491142273,0.3224489986896515
2019-04-22,0.0780399963259697,23.908109664916992,5399.365234375,0.0027979998849332333,171.87466430664062,,0.02515299990773201,0.32393398880958557
2019-04-23,0.07452400028705597,22.87626075744629,5572.3623046875,0.0027719999197870493,171.4477996826172,,0.024467000737786293,0.3212220072746277
2019-04-24,0.07264500111341476,23.12906837463379,5464.86669921875,0.002598999999463558,165.8260955810547,,0.023415999487042427,0.3023180067539215
2019-04-25,0.06924399733543396,22.243106842041016,5210.515625,0.0025059999898076057,154.4593963623047,,0.023000000044703484,0.28938400745391846
2019-04-26,0.06921900063753128,22.869428634643555,5279.34814453125,0.0025190000887960196,156.3470916748047,,0.023892000317573547,0.29850199818611145
2019-04-27,0.0701960027217865,22.34158706665039,5268.291015625,0.0025160000659525394,158.4349365234375,,0.023643000051379204,0.2967410087585449
2019-04-28,0.06859099864959717,22.89933967590332,5285.13916015625,0.0025309999473392963,157.29507446289062,,0.02359200082719326,0.2974259853363037
2019-04-29,0.06463100016117096,21.705066680908203,5247.3525390625,0.0024659999180585146,155.20199584960938,,0.022839000448584557,0.2942889928817749
2019-04-30,0.07034599781036377,22.127836227416992,5350.7265625,0.0025130000431090593,162.16603088378906,,0.02397100068628788,0.30947598814964294
2019-05-01,0.06901399791240692,21.95362091064453,5402.697265625,0.0025210001040250063,160.81834411621094,,0.02377600036561489,0.3046959936618805
2019-05-02,0.06857900321483612,23.591930389404297,5505.28369140625,0.0026110000908374786,162.12278747558594,,0.023652000352740288,0.30323898792266846
2019-05-03,0.06985799968242645,23.7496280670166,5768.28955078125,0.0027209999971091747,167.95240783691406,,0.024072999134659767,0.3082219958305359
2019-05-04,0.066880002617836,22.88483238220215,5831.16748046875,0.00267999991774559,164.02658081054688,,0.0234179999679327,0.30455198884010315
2019-05-05,0.06614600121974945,23.01995277404785,5795.70849609375,0.002652999944984913,163.45069885253906,,0.023421000689268112,0.3023419976234436
2019-05-06,0.06678000092506409,22.206634521484375,5746.80712890625,0.0025420000310987234,172.65321350097656,,0.02387399971485138,0.302388995885849
2019-05-07,0.06403599679470062,20.864179611206055,5829.50146484375,0.002535999985411763,169.7986602783203,,0.023840999230742455,0.29968398809432983
2019-05-08,0.06460600346326828,20.752676010131836,5982.45751953125,0.0025369999930262566,170.9481658935547,,0.024637000635266304,0.3007209897041321
2019-05-09,0.06169100105762482,18.82835578918457,6174.52880859375,0.0024999999441206455,170.289306640625,,0.023367999121546745,0.2965089976787567
2019-05-10,0.06342799961566925,19.598108291625977,6378.84912109375,0.0025220001116394997,173.1427459716797,,0.02361300028860569,0.3003869950771332
2019-05-11,0.07517100125551224,21.049442291259766,7204.771484375,0.0027540000155568123,194.30433654785156,,0.025273000821471214,0.3245429992675781
2019-05-12,0.07008600234985352,20.830297470092773,6972.37158203125,0.0026650000363588333,187.3253173828125,,0.023754000663757324,0.31007400155067444
2019-05-13,0.07307200133800507,23.81102752685547,7814.9150390625,0.002756000030785799,196.84628295898438,,0.024616999551653862,0.3254750072956085
2019-05-14,0.08450499922037125,23.626419067382812,7994.416015625,0.003068000078201294,217.14857482910156,,0.027520999312400818,0.409061998128891
2019-05-15,0.09395100176334381,26.894939422607422,8205.16796875,0.0033080000430345535,247.15306091308594,,0.03134800121188164,0.4560050070285797
2019-05-16,0.08816099911928177,26.3258056640625,7884.9091796875,0.0031679999083280563,264.010009765625,,0.028857000172138214,0.4197070002555847
2019-05-17,0.08325999975204468,25.682571411132812,7343.8955078125,0.0029619999695569277,243.76458740234375,,0.027219999581575394,0.38619300723075867
2019-05-18,0.0791039988398552,28.396793365478516,7271.2080078125,0.003005000064149499,234.59523010253906,,0.026822999119758606,0.37273600697517395
2019-05-19,0.08699599653482437,29.412843704223633,8197.689453125,0.00317799998447299,261.2922058105469,,0.029277000576257706,0.41769999265670776
2019-05-20,0.08484800159931183,29.305387496948242,7978.30908203125,0.0030410001054406166,251.86441040039062,,0.028509000316262245,0.3980030119419098
2019-05-21,0.0846169963479042,32.00737762451172,7963.32763671875,0.003085999982431531,255.21588134765625,,0.028881000354886055,0.39760300517082214
2019-05-22,0.07795500010251999,31.422042846679688,7680.06640625,0.002939000027254224,244.69891357421875,,0.027262000367045403,0.3766370117664337
2019-05-23,0.08068999648094177,31.515735626220703,7881.8466796875,0.0029609999619424343,245.96566772460938,,0.027386000379920006,0.3812040090560913
2019-05-24,0.08086899667978287,33.841392517089844,7987.37158203125,0.0029949999880045652,249.4849853515625,,0.027998000383377075,0.38454100489616394
2019-05-25,0.08050200343132019,35.0531005859375,8052.5439453125,0.0029909999575465918,251.75987243652344,,0.028085000813007355,0.38703998923301697
2019-05-26,0.08601400256156921,34.10485076904297,8673.2158203125,0.003092000028118491,267.06964111328125,,0.03142999857664108,0.40841299295425415
2019-05-27,0.09169500321149826,33.68067932128906,8805.7783203125,0.003140999935567379,272.8626403808594,,0.035068001598119736,0.4341680109500885
2019-05-28,0.09281499683856964,33.36094665527344,8719.9619140625,0.0031479999888688326,271.7687072753906,,0.03469499945640564,0.4465489983558655
2019-05-29,0.09086699783802032,33.744354248046875,8659.4873046875,0.0031270000617951155,269.4556884765625,,0.03369300067424774,0.4437130093574524
2019-05-30,0.08450999855995178,32.29106521606445,8319.47265625,0.0032579998951405287,255.85894775390625,,0.03135300055146217,0.4223949909210205
2019-05-31,0.08944100141525269,32.748165130615234,8574.501953125,0.0034409998916089535,268.1135559082031,,0.03302299976348877,0.4385739862918854
2019-06-01,0.09053300321102142,33.013648986816406,8564.0166015625,0.003418999956920743,265.3912658691406,,0.037408001720905304,0.43058300018310547
2019-06-02,0.09657800197601318,33.174049377441406,8742.9580078125,0.003398000029847026,270.22552490234375,,0.03843799978494644,0.4447849988937378
2019-06-03,0.08870799839496613,31.391956329345703,8208.9951171875,0.003197999903932214,252.60792541503906,,0.034115999937057495,0.4257639944553375
2019-06-04,0.08248600363731384,29.380624771118164,7707.77099609375,0.00304200011305511,241.3387908935547,,0.03499700129032135,0.4006670117378235
2019-06-05,0.08343800157308578,31.006263732910156,7824.2314453125,0.0030700000934302807,247.05101013183594,,0.03424600139260292,0.4027320146560669
2019-06-06,0.08347199857234955,31.480104446411133,7822.0234375,0.0030869999900460243,249.47433471679688,,0.032829999923706055,0.4195399880409241
2019-06-07,0.08580700308084488,31.587482452392578,8043.951171875,0.003109999932348728,250.93035888671875,,0.03386100009083748,0.42313000559806824
2019-06-08,0.0842130035161972,32.066322326660156,7954.1279296875,0.003083999967202544,245.73809814453125,,0.03254399821162224,0.41241100430488586
2019-06-09,0.07947000116109848,30.558286666870117,7688.0771484375,0.003011999884620309,233.08670043945312,,0.03008599951863289,0.388265997171402
2019-06-10,0.08553700149059296,32.064727783203125,8000.32958984375,0.003091000020503998,247.52012634277344,,0.031690001487731934,0.4004270136356354
2019-06-11,0.0879649966955185,32.262657165527344,7927.71435546875,0.0030580000020563602,245.78182983398438,,0.031293001025915146,0.3942610025405884
2019-06-12,0.09652499854564667,34.68638610839844,8145.857421875,0.0030670000705868006,260.9032897949219,,0.033622998744249344,0.4017600119113922
2019-06-13,0.08973900228738785,35.14314270019531,8230.923828125,0.0030739998910576105,256.1687927246094,,0.032620999962091446,0.40088701248168945
2019-06-14,0.09061899781227112,33.07638168334961,8693.8330078125,0.0031240000389516354,264.08746337890625,,0.032538000494241714,0.40592101216316223
2019-06-15,0.09168300032615662,32.825862884521484,8838.375,0.003157000057399273,269.0193176269531,,0.03288999944925308,0.4104189872741699
2019-06-16,0.0923210009932518,32.40272521972656,8994.48828125,0.003186000045388937,269.22320556640625,,0.03300999850034714,0.42751601338386536
2019-06-17,0.09355700016021729,33.917877197265625,9320.3525390625,0.0031900000758469105,274.3511047363281,,0.03392000123858452,0.44808000326156616
2019-06-18,0.08914799988269806,34.339508056640625,9081.7626953125,0.0031250000465661287,265.0518493652344,,0.0331140011548996,0.42876100540161133
2019-06-19,0.08997900038957596,35.28719711303711,9273.521484375,0.0031300000846385956,269.4317932128906,,0.033309001475572586,0.4368169903755188
2019-06-20,0.08738499879837036,36.7260627746582,9527.16015625,0.0031610000878572464,271.69500732421875,,0.03272699937224388,0.42982301115989685
2019-06-21,0.08956199884414673,38.81591796875,10144.556640625,0.003223000094294548,294.9102783203125,,0.033344998955726624,0.44318801164627075
2019-06-22,0.09436699748039246,37.79975509643555,10701.69140625,0.0032790000550448895,309.38031005859375,,0.03732699900865555,0.47476398944854736
2019-06-23,0.09664399921894073,37.134727478027344,10855.37109375,0.00330400001257658,307.8277893066406,,0.037369001656770706,0.4682910144329071
2019-06-24,0.09771899878978729,37.43363952636719,11011.1025390625,0.0033680000342428684,310.4246826171875,,0.03837500140070915,0.47008800506591797
2019-06-25,0.09635700285434723,36.0082893371582,11790.9169921875,0.0033919999841600657,318.1263122558594,,0.03855700045824051,0.4682289958000183
2019-06-26,0.09681999683380127,35.69831085205078,13016.2314453125,0.003378999885171652,336.753173828125,,0.03648199886083603,0.4674510061740875
2019-06-27,0.08644899725914001,33.82358932495117,11182.806640625,0.0033289999701082706,294.26763916015625,,0.03225100040435791,0.40875399112701416
2019-06-28,0.08929499983787537,34.549739837646484,12407.33203125,0.003490000031888485,311.2261047363281,,0.03394300118088722,0.42731499671936035
2019-06-29,0.09042199701070786,35.360107421875,11959.37109375,0.0034050000831484795,320.05889892578125,,0.03535899892449379,0.4293780028820038
2019-06-30,0.08209799975156784,32.442481994628906,10817.1552734375,0.0032579998951405287,290.69598388671875,,0.03193899989128113,0.3964110016822815
2019-07-01,0.08382199704647064,32.922298431396484,10583.134765625,0.003237999975681305,293.64111328125,,0.03260200098156929,0.4068619906902313
2019-07-02,0.08107700198888779,32.00923538208008,10801.677734375,0.003203999949619174,291.596435546875,,0.03194500133395195,0.40020400285720825
2019-07-03,0.08299800008535385,32.66749954223633,11961.26953125,0.0033130000811070204,303.0999755859375,,0.0330130010843277,0.4085319936275482
2019-07-04,0.07777400314807892,32.89332580566406,11215.4375,0.0032289999071508646,284.5232238769531,,0.03140399977564812,0.38871899247169495
2019-07-05,0.07653199881315231,32.713165283203125,10978.4599609375,0.0038670001085847616,287.9975280761719,,0.03184900060296059,0.37896400690078735
2019-07-06,0.07733500003814697,32.530941009521484,11208.55078125,0.0035470000002533197,287.547119140625,,0.03204699978232384,0.3890550136566162
2019-07-07,0.07996399700641632,33.24106216430664,11450.8466796875,0.0036329999566078186,305.7005615234375,,0.034933000802993774,0.3970470130443573
2019-07-08,0.08047600090503693,33.46968078613281,12285.9580078125,0.00355900009162724,313.25140380859375,,0.034501999616622925,0.40153300762176514
2019-07-09,0.0779929980635643,32.70764923095703,12573.8125,0.0035490000154823065,308.8810119628906,,0.034373000264167786,0.3941679894924164
2019-07-10,0.07193999737501144,31.47737693786621,12156.5126953125,0.00342399999499321,290.0023193359375,,0.03210299834609032,0.36377501487731934
2019-07-11,0.06519900262355804,29.641971588134766,11358.662109375,0.0032430000137537718,268.70404052734375,,0.027932999655604362,0.33033499121665955
2019-07-12,0.06975399702787399,31.6943302154541,11815.986328125,0.0033400000538676977,276.2767028808594,,0.029586000367999077,0.34411799907684326
2019-07-13,0.06677000224590302,31.506933212280273,11392.37890625,0.003249000059440732,269.45880126953125,,0.02840599976480007,0.3321790099143982
2019-07-14,0.059429001063108444,28.92428207397461,10256.05859375,0.0030139998998492956,227.57806396484375,,0.025332000106573105,0.3064259886741638
2019-07-15,0.059537000954151154,28.393447875976562,10895.08984375,0.003092000028118491,229.7760009765625,,0.025402000173926353,0.315310001373291
2019-07-16,0.05205199867486954,25.525009155273438,9477.6416015625,0.0028250000905245543,199.1886749267578,,0.021201999858021736,0.2967259883880615
2019-07-17,0.0552389994263649,27.219600677490234,9693.802734375,0.0030300000216811895,211.48497009277344,,0.02286900021135807,0.3106130063533783
2019-07-18,0.058772001415491104,28.92281150817871,10666.482421875,0.0031210000161081553,226.566162109375,,0.025805000215768814,0.32317599654197693
2019-07-19,0.059787001460790634,29.078393936157227,10530.732421875,0.0030590000096708536,221.3334197998047,,0.028046000748872757,0.32060500979423523
2019-07-20,0.0629580020904541,30.872243881225586,10767.1396484375,0.003117999993264675,229.1192169189453,,0.0291569996625185,0.33320900797843933
2019-07-21,0.0612029992043972,30.519542694091797,10599.10546875,0.0030759999062865973,225.63076782226562,,0.029159000143408775,0.3313089907169342
2019-07-22,0.05946600064635277,30.634586334228516,10343.1064453125,0.002997000003233552,217.5600128173828,,0.026619000360369682,0.3221060037612915
2019-07-23,0.05581200122833252,29.585195541381836,9900.767578125,0.0028800000436604023,212.728515625,,0.024361999705433846,0.30992600321769714
2019-07-24,0.059046000242233276,29.16371726989746,9811.92578125,0.0029150000773370266,217.04637145996094,,0.02392599917948246,0.3159469962120056
2019-07-25,0.058664001524448395,29.002431869506836,9911.841796875,0.002920999890193343,219.6179962158203,,0.02307100035250187,0.31481000781059265
2019-07-26,0.06288400292396545,28.979188919067383,9870.3037109375,0.002920999890193343,219.62960815429688,,0.023243000730872154,0.323529988527298
2019-07-27,0.05987099930644035,27.8856258392334,9477.677734375,0.0028230000752955675,207.40830993652344,,0.021945999935269356,0.3105280101299286
2019-07-28,0.059473998844623566,27.83517074584961,9552.8603515625,0.0028589998837560415,211.18655395507812,,0.02233099937438965,0.31228798627853394
2019-07-29,0.06039299815893173,27.203271865844727,9519.1455078125,0.002839999971911311,211.26805114746094,,0.022052999585866928,0.3106580078601837
2019-07-30,0.05994400009512901,26.942304611206055,9607.423828125,0.0028170000296086073,210.52259826660156,,0.02217699959874153,0.3184700012207031
2019-07-31,0.060152001678943634,27.64455795288086,10085.6279296875,0.0028989999555051327,218.65414428710938,,0.022478999570012093,0.3209089934825897
2019-08-01,0.05887199938297272,28.773273468017578,10399.6689453125,0.002956999931484461,217.80844116210938,,0.022252999246120453,0.317905992269516
2019-08-02,0.05741199851036072,28.038482666015625,10518.1748046875,0.0029090000316500664,217.87156677246094,,0.021758999675512314,0.31239399313926697
2019-08-03,0.0577629990875721,27.889860153198242,10821.7265625,0.0029120000544935465,222.49034118652344,,0.021928999572992325,0.3167569935321808
2019-08-04,0.05627100169658661,27.556161880493164,10970.1845703125,0.0029380000196397305,222.6697235107422,,0.022414999082684517,0.31984201073646545
2019-08-05,0.05668000131845474,28.011878967285156,11805.6533203125,0.0030869999900460243,234.21502685546875,,0.0230880007147789,0.32356399297714233
2019-08-06,0.05336900055408478,27.63808822631836,11478.1689453125,0.002950000111013651,226.02064514160156,,0.021669000387191772,0.3113259971141815
2019-08-07,0.051906000822782516,29.354368209838867,11941.96875,0.0030060000717639923,226.39100646972656,,0.021676000207662582,0.31196901202201843
2019-08-08,0.05197000131011009,30.83284568786621,11966.4072265625,0.0029279999434947968,220.94186401367188,,0.021887000650167465,0.3076609969139099
2019-08-09,0.047641001641750336,29.96147346496582,11862.9365234375,0.0029039999935775995,210.48890686035156,,0.01978899911046028,0.297342985868454
2019-08-10,0.05198099836707115,29.68185806274414,11354.0244140625,0.002841999987140298,206.73353576660156,,0.020462999120354652,0.29872098565101624
2019-08-11,0.05498100072145462,30.057254791259766,11523.5791015625,0.0028979999478906393,216.09286499023438,,0.020716000348329544,0.3019149899482727
2019-08-12,0.05293799936771393,30.166881561279297,11382.6162109375,0.0028800000436604023,211.28807067871094,,0.020677000284194946,0.3003219962120056
2019-08-13,0.05256099998950958,29.466278076171875,10895.830078125,0.0028250000905245543,208.70904541015625,,0.02032499946653843,0.29663899540901184
2019-08-14,0.04699999839067459,27.105581283569336,10051.7041015625,0.002722000004723668,186.6077423095703,,0.01770400069653988,0.2633430063724518
2019-08-15,0.04751899838447571,28.043447494506836,10311.5458984375,0.0026400000788271427,188.50205993652344,,0.017607999965548515,0.26488199830055237
2019-08-16,0.04684099927544594,27.64457130432129,10374.3388671875,0.0026809999253600836,185.44007873535156,,0.016968000680208206,0.26197099685668945
2019-08-17,0.04739300161600113,27.48052215576172,10231.744140625,0.0026459998916834593,185.68768310546875,,0.016940999776124954,0.26572099328041077
2019-08-18,0.05073099955916405,27.932445526123047,10345.810546875,0.0027230000123381615,194.4935302734375,,0.017833000048995018,0.2826460003852844
2019-08-19,0.05029800161719322,28.809003829956055,10916.0537109375,0.0027970001101493835,203.09193420410156,,0.0180830005556345,0.28332799673080444
2019-08-20,0.049194999039173126,28.167490005493164,10763.232421875,0.0027630000840872526,196.56541442871094,,0.01759999990463257,0.2758060097694397
2019-08-21,0.047113001346588135,26.993715286254883,10138.0498046875,0.002675000112503767,186.89163208007812,,0.016690000891685486,0.2662610113620758
2019-08-22,0.04941000044345856,27.089191436767578,10131.0556640625,0.0027000000700354576,191.33291625976562,,0.017537999898195267,0.2709439992904663
2019-08-23,0.049789998680353165,27.170530319213867,10407.96484375,0.0027129999361932278,194.70620727539062,,0.0180830005556345,0.276544988155365
2019-08-24,0.05017700046300888,26.495662689208984,10159.9609375,0.00266100000590086,191.28956604003906,,0.01780099980533123,0.2725529968738556
2019-08-25,0.04943900182843208,26.131847381591797,10138.517578125,0.002662000013515353,186.84239196777344,,0.017566999420523643,0.27008798718452454
2019-08-26,0.04969700053334236,26.10832977294922,10370.8203125,0.002678999910131097,188.92938232421875,,0.01771700009703636,0.2707880139350891
2019-08-27,0.04983900114893913,25.68897819519043,10185.5,0.0026199999265372753,187.51666259765625,,0.017611000686883926,0.2696180045604706
2019-08-28,0.04582500085234642,23.70286750793457,9754.4228515625,0.0025239998940378428,173.8899688720703,,0.01600000075995922,0.25745001435279846
2019-08-29,0.044697001576423645,21.889606475830078,9510.2001953125,0.0024500000290572643,169.51673889160156,,0.015533000230789185,0.2570450007915497
2019-08-30,0.0448249988257885,22.218856811523438,9598.173828125,0.0024820000398904085,168.83486938476562,,0.01560600008815527,0.25621798634529114
2019-08-31,0.04498999938368797,21.265914916992188,9630.6640625,0.0025110000278800726,172.46978759765625,,0.015560000203549862,0.2592040002346039
2019-09-01,0.04454300180077553,21.56867027282715,9757.970703125,0.002492000116035342,171.62942504882812,,0.015625,0.2580539882183075
2019-09-02,0.04536199942231178,22.767133712768555,10346.7607421875,0.002595999976620078,178.34735107421875,,0.01592399924993515,0.2608200013637543
2019-09-03,0.04677100107073784,22.51453971862793,10623.5400390625,0.0025949999690055847,179.49932861328125,,0.015948999673128128,0.263139009475708
2019-09-04,0.045517001301050186,21.796308517456055,10594.4931640625,0.002689999993890524,175.99288940429688,,0.015592999756336212,0.25990501046180725
2019-09-05,0.044436998665332794,22.761098861694336,10575.533203125,0.0025309999473392963,174.21713256835938,,0.015008999966084957,0.2563459873199463
2019-09-06,0.04441500082612038,22.153148651123047,10353.302734375,0.002509000012651086,169.9561767578125,,0.014255999587476254,0.2523399889469147
2019-09-07,0.04619799926877022,22.54897689819336,10517.2548828125,0.002515000058338046,178.2626190185547,,0.015433999709784985,0.260686993598938
2019-09-08,0.04671899974346161,22.561689376831055,10441.2763671875,0.002500999951735139,181.35552978515625,,0.01583999954164028,0.2630839943885803
2019-09-09,0.04693099856376648,22.287389755249023,10334.974609375,0.0024610001128166914,181.1494598388672,,0.015742000192403793,0.2595619857311249
2019-09-10,0.046509999781847,21.911144256591797,10115.9755859375,0.0024369999300688505,179.78717041015625,,0.0156230004504323,0.25867098569869995
2019-09-11,0.04498999938368797,20.899320602416992,10178.3720703125,0.0023990001063793898,178.72549438476562,,0.014955000020563602,0.2559559941291809
2019-09-12,0.045451998710632324,20.922277450561523,10410.126953125,0.0024250000715255737,181.01609802246094,,0.01486399956047535,0.25481098890304565
2019-09-13,0.04575299844145775,20.887466430664062,10360.546875,0.002426000079140067,181.10972595214844,,0.015515999868512154,0.2555510103702545
2019-09-14,0.04652399942278862,21.071584701538086,10358.048828125,0.002440999960526824,188.1055145263672,,0.015807999297976494,0.2611669898033142
2019-09-15,0.04679900035262108,20.598939895629883,10347.712890625,0.002460000105202198,189.78912353515625,,0.01559200044721365,0.26162800192832947
2019-09-16,0.04707099869847298,20.39851188659668,10276.7939453125,0.002455000067129731,197.11317443847656,,0.015690000727772713,0.2609519958496094
2019-09-17,0.049008000642061234,21.005367279052734,10241.2724609375,0.0026080000679939985,208.60874938964844,,0.016784999519586563,0.28501299023628235
2019-09-18,0.05329199880361557,22.255443572998047,10198.248046875,0.002718999981880188,211.39303588867188,,0.01801699958741665,0.3137759864330292
2019-09-19,0.05250399932265282,21.614601135253906,10266.4150390625,0.0027089999057352543,221.28085327148438,,0.017650999128818512,0.3024410009384155
2019-09-20,0.05234000086784363,21.371471405029297,10181.6416015625,0.002672000089660287,218.050048828125,,0.017393000423908234,0.29447001218795776
2019-09-21,0.05192200094461441,21.08218002319336,10019.716796875,0.0025859999004751444,215.51620483398438,,0.018226999789476395,0.2894429862499237
